Structures_,POLYGON,Org_Desc,TEXT,50,وصف الجهة
Manholes,POINT,Org_Desc,TEXT,50,وصف الجهة
PipePOLYLINEs_,POLYLINE,Org_Desc,TEXT,50,وصف الجهة
PipePOLYLINEBuffers,POLYGON,Org_Desc,TEXT,50,وصف الجهة
PumpStations_,POINT,Org_Desc,TEXT,50,وصف الجهة
Chambers_,POINT,Data_Provider,TEXT,50,مصدر البيانات
